###	Following
#To	ward
#Today	one
101_Days	101_desa
Baba_Banda_Singh_Bahadur_Engineering_College	bAbA_banxA_siMha_bahAxura_iMjIniriMga_koYleja
Baba_Banda_Singh_Bahadur_Polytechnic_College	bAbA_banxA_siMha_bahAxura_polItEkanika_koYleja
Baba_Dhyan_Dass_Neighbourhood_Campus,_Jhuneer	bAbA_XyAna_xAsa_nebarahuda_kEMpasa,_JunIra
Baba_Farid_College	bAbA_ParIxa_koYleja
Baba_Farid_College_of_Education	bAbA_ParIxa_koYleja_oYPa_EjUkeSana
Baba_Farid_College_of_Engineering_&_Technology	bAbA_ParIxa_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Baba_Farid_College_of_Engineering_and_Technology	bAbA_ParIxa_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Baba_Farid_College_of_Management_and_Technology	bAbA_ParIxa_koYleja_oYPa_mEnejameMta_eMda_tEkanolojI
Baba_Farid_Law_College	bAbA_ParIxa_lA_koYleja
Baba_Farid_University_of_Health_Science	bAbA_ParIxa_yunivarsitI_oYPa_healaWa_sAIsa
Baba_Farid_University_of_Health_Sciences,_Faridkot	bAbA_ParIxa_viSvavixyAlaya_oYPa_hElWa_sAIsa,_ParIxakota/bAbA_ParIxa_yunivarsitI_oYPa_hElWa_sAIsa,_ParIxakota
Baba_Farid_University_of_Health_Sciences,_University_College_of_Physiotherapy	bAbA_ParIxa_yunivarsitI_oYPa_healaWa_sAIsasa,_yunivarsitI_koYleja_oYPa_PysiyoWErapI
Baba_Ghulam_Shah_Badhshah_University_Rajouri	bAbA_gulAma_SAha_bAxaSAha_yunivarsitI
Baba_Ghulam_Shah_Badhshah_Vishvidyalya_Rajouri	bAbA_GulAma_SAha_bAxaSAha_viSvavixyAlaya
Baba_Hira_Singh_Bhattal_Institute_of_Engineering_and_Technology	bAbA_hirA_siMha_Battala_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Baba_Hira_Singh_Bhattal_Institute_of_Engineering_and_Technoloy	bAbA_hIrA_siMha_Battala_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Baba_Isher_Singh_College_of_Pharmacy_and_Polytechnic	bAbA_ISara_siMha_koYleja_oYPa_PAramesI_eMda_polItEkanika
Baba_Jaswant_Singh_Dental_College,_Hospital_&_Research_Institute	bAbA_jasavanwa_siMha_deMtala_koYleja,_hoYspitala_eMda_risarca_iMstityUta
Baba_Kharak_Singh_Baba_Darshan_Singh_Girls_College	bAbA_Karaka_siMha_bAbA_xarSana_siMha_garlsa_koYleja
Baba_Kuma_Singh_ji_Engineering_College	bAbA_kumA_siMha_jI_iMjIniriMga_koYleja
Baba_Kundan_Rural_College_Of_Education	bAbA_kunxana_rurala_koYleja_oYPa_EjUkeSana
Baba_Kundan_Singh_Memorial_Law_College	bAbA_kunxana_siMha_memoriala_lA_koYleja
Baba_Mangal_Singh_Institute_of_Education	bAbA_mafgala_siMha_iMstityUta_oYPa_EjUkeSana
Baba_Mehar_Singh_Memorial_College_of_Education	bAbA_mehara_siMha_memoriala_koYleja_oYPa_EjUkeSana
Baba_Ranjit	bAbA_raNajIwa
Baba_Ranjit_Singh	bAbA_raNajIwa_siMha
Baba_Ranjit_Singh_Thakur	bAbA_raNajIwa_siMha_TAkura
Baba_sahgal	bAbA_sahagala
Babasaheb_Bhimrao_Ambedkar_University,_Lucknow	bAbAsAheba_BImarAva_Ambedakara_viSvavixyAlaya,_laKanaU/bAbAsAheba_BImarAva_Ambedakara_yunivarsitI,_laKanaU
Babe_Ke_College_of_Education	bAbe_ke_koYleja_oYPa_EjUkeSana
Babe_Nanaki_Khalsa_College_for_Women	bIbI_nAnakI_KAlasA_koYleja_PoYra_vumena
Babul_supriyo	bAbula_supriyo
Bach_Ke_Rahna_Re_Baba	bacake_rahanA_re_bAbA
Bachna_Ae_Haseeno	bacanA_E_hasIno
Bad_Friend	bEda_PreMda
Bada_Din	badA_xina
Bada_Kabutar	badA_kabUwara
Badal_Aur_Bijli	bAxala_Ora_bijalI
Badal_Sarkar	bAxala_sarakAra
Badalte_Rishte	baxalaweriSwe
Bade_Dil_Wala	badexilavAlA
Bade_Dilwala	badexilavAlA
Bade_Ghar_Ki_Beti	badeGarakIbetI
Bade_Miyan_Chote_Miyan	bademiyAFCotemiyAM
Badhaai_Ho_Badhaai	baXAIhobaXAI
Badi_Bahen	badI_bahana
Badi_Maa	badI_mAz
Badle_Ki_Aag	baxalekIAga
Baga_river	bAgAnaxI
Bagh_Express	bAGa_eksapresa
Bagha_Jatin_Passenger	baGA_jawina_pEseMjera
Bagwant_mann	Bagavanwa_mAna
Bahamian_dollar	bahAmiyI_doYlara
Bahar_Aane_Tak	bahAraAnewaka
Baharen_Phir_Bhi_Aayengi	bahAreMPiraBIAeMgI
Baharon_Ke_Sapne	bahAroM_ke_sapane
Baharon_Ki_Manzil	bahAroMkImaFjila
Bahgya_shree	BAgyA_SrI
Bahrain_dinar	baharEnI_xInAra
Bahu_Begum	bahu_begama
Baidyanathdham_Express	bExyanAWaXAma_eksapresa
Baijnath_Paprola	bEjanAWa_pAprolA
Baiju_Bawra	bEjU_bAvarA
Baitarani_Gramya_Bank	bEwaranI_grAmya_bEMka
Bajrang_Bali	bajarafga_bali
Bal_Bramhachari	bAla_bramhacArI
Bal_Ganesh	bAla_gaNeSa
Bali_Ram_Bhagat	bAlI_rAma_Bagawa
Balika_Badhu	bAlikA_baXU
Ballia_Kshetriya_Gramin_Bank	balliyA_kRewrIya_grAmINa_bEMka
Balmiki_Prasad_Singh	bAlmIki_prasAxa_siMha
Balram_Jakhar	balarAma_jAKara
Balveer_Singh	balavIra_siMha
Bambai_Ka_Babu	bambaIkAbAbu
Bamrauli_Katara	bamarOlI_katArA
Bamrauli_Katara_Chauki	bamarOlI_katArA_cOkI
Ban_Ganga_river	bAna_gafgA_naxI
Banana_Brothers	banAnAbraxarsa
Banaras_Hindu_University,_Varanasi	banArasa_hiMxU_viSvavixyAlaya,_vArANasI/banArasa_hiMxU_yunivarsitI,_vArANasI
Banarasi_Babu	banArasIbAbu
Banas_river	bAnAsa_naxI
Bandhan_Anjana	banXana_aFjanA
Bandhe_Haat	banXe_hAWa
Bandit_Queen	bEMdita_kuina
Bandiya_river	bAnaxIyA_naxI
Bangalore_University,_Bengaluru	bafgalora_yunivarsitI
Bangalore_Vishvidyalya,_Bengaluru	bafgalora_viSvavixyAlaya
Bangiya_Gramin_Vikash_Bank	bafgIya_grAmINa_vikASa_bEMka
Bank_Manager	bEMka_menejara
Bank_of_Baroda	bEMka_oYPa_badoxA
Bank_of_Ceylon	bEMka_oYPa_seloM
Bank_of_India	bEMka_oYPa_iMdiyA
Bank_of_Maharastra	bEMka_oYPa_mahArARtra
Bank_of_Punjab	bEMka_oYPa_paFjAba
Bank_of_Rajasthan	bEMka_oYPa_rAjasWAna
Bankim_Chandra_Chatterjee	bafkima_canxra_catarjI
Bansi_Kaul	baMsI_koYla
Bansi_Lal	baMsI_lAla
Banwari_Lal_Joshi	banavArI_lAla_joSI
Baptist_Church	bapawismA_girajAGara
Baptistic_doctrine	bapawismA_kA_sixXAnwa
Barak_Valley_Express	barAka_vallI_eksapresa
Barakar_river	bArAkara_naxI
Barbados_dollar	bArbedosa_kA_doYlara
Bari_Behen	barIbeheM
Barisal_Express	bArIsAla_eksapresa
Barkat_Girls_College_of_Education	barakawa_garlsa_koYleja_oYPa_EjUkeSana
Barkatullah_University,_Bhopal	barakawullAha_yunivarsitI
Barkatullah_Vishvidyalya,_Bhopal	barakawullAha_viSvavixyAlaya
Barna_river	baranA_naxI
Barnala_Polytechnic_College	baranAlA_polItEkanika_koYleja
Baroda_Eastern_Uttar_Pradesh_Gramin_Bank	bAroxA_istarna_uwwara_praxeSa_grAmINa_bEMka
Baroda_Gujarat_Gramin_Bank	bAroxA_gujarAwa_grAmINa_bEMka
Baroda_Rajasthan_Gramin_Bank	bAroxA_rAjasWAna_grAmINa_bEMka
Baroda_Western_Uttar_Pradesh_Gramin_Bank	bAroxA_vestarna_uwwara_praxeSa_grAmINa_bEMka
Barsaat_Ki_Ek_Raat	barasAwakIekarAwa
Barsaat_Ki_Raat	barasAwakIrAwa
Bas_Ek_Pal	basaekapala
Bas_Itna_Sa_Khawab_Hai	basa_iwanAsAKavAba_hE
Bas_Yunhi	basa_yUzhI
Basant_Bahar	basanwabahAra
Basappa_Danappa_Jatti	basappA_xanAppA_jawwI
Basava_Express	basavA_eksapresa
Bassi_Pthana	bassI_paTAnA
Bawa_Nihal_Singh_B_Ed_College	bAvA_nihAla_siMha_bI_Eda_koYleja
Bawre_Nain	bAvare_nEna
Be_Lagaam	be_lagAma
Be_Naam	be_nAma
Beant_College_of_Engineering_and_Technology	beanwa_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Beant_Singh	beanwa_siMha
Beas_Link_Express	byAsa_liMka_eksapresa
Beas_river	byAsa_naxI
Bees_Saal_Baad	bIsa_sAla_bAxa
Begumpura_Express	begamapUrA_eksapresa
Beijing_dialect	bEjiMga_kI_bolI
Belady's_anomaly	belAdI_asafgawi
Belgian_capital	beljiyana_rAjaXAnI
Belgian_endive	beljiyama_cikarI
Benaam_Badsha	benAma_bAxaSA
Bengal_Engineering_&_Science_University,_Shibpur	bafgAla_inajIniriMga_eMda_sAIsa_viSvavixyAlaya,_Sibapura/bafgAla_inajIniriMga_eMda_sAIsa_yunivarsitI,_Sibapura
Benjamin_bush	benjAmina_nAma_kI_JAdI
Berach_river	bIrAca_naxI
Berhampur_University,Berhampur	berahAmapura_yunivarsitI,berahAmapura
Berhampur_Vishvidyalya,Berhampur	berahAmapura_viSvavixyAlaya,berahAmapura
Bermuda_cedar	baramUdA_xevaxAra
Bermuda_dollar	beramUdAI_doYlara
Beson_river	besana_naxI
Betaj_Badshah	bewAja_bAxaSAha
Beti_Bete	betI_bete
Beti_No_1	betI_na_1
Betwa_river	bewavA_naxI
Bewafa_Sanam	bevaPA_sanama
Bewafa_Se_Wafa	bevaPA_se_vaPA
Bhabhi_Ki_Chudiyan	BABI_kI_cUdiyAz
Bhadra_river	BAxra_naxI
Bhag_Singh_Hayer_Khalsa_College_for_Women	BAga_siMha_hayera_KAlasA_koYleja_PoYra_vomena
Bhagam_Bhag	BAgama_BAga
Bhagat_Singh	Bagawa_siMha
Bhagirathi_Express	BAgIraWI_eksapresa
Bhagirathi_river	BAgIraWI_naxI
Bhagpat_Road	BAgpata_roda
Bhagwan_Dada	BagavAna_xAxA
Bhagya_Nagar_Express	BAgya_nagara_eksapresa
Bhai_Asa_Singh_Girls_College	BAI_asA_siMha_garlsa_koYleja
Bhai_Bhai	BAI_BAI
Bhai_Gurdas_College_of_Law	BAI_guraxAsa_koYleja_oYPa_lA
Bhai_Gurdas_Institute_of_Engineering_and_Technology	BAI_guraxAsa_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Bhai_Gurdas_Polytechnic	BAI_guraxAsa_polItEkanika
Bhai_Ka_Dushman_Bhai	BAI_kA_xuSmana_BAI
Bhai_Maha_Singh_College_of_Engineering	BAI_mahA_siMha_koYleja_oYPa_iMjIniriMga
Bhai_No._1	BAI_na._1
Bhainsai_river	BEnasAIMnaxI
Bhairab_Dutt_Pande	BEraba_xawwa_pANde
Bhairav_Dweep	BErava_xvIpa
Bhairon_Singh_Shekhawat	BEroM_siMha_SeKAvawa
Bhaiya_Dooj	BEyA_xUja
Bhakta_Surdas	Bakwa_sUraxAsa
Bhaktha_Kumbara	BakwA_kumbara
Bhala_Manas	BalA_mAnasa
Bhama_river	BAmAnaxI
Bharat_Bhagya_Vidhata	BArawa_BAgya_viXAwA
Bharat_Darshan	BArawa_xarSana
Bharat_Institute_of_Management_Studies	BArawa_iMstityUta_oYPa_mEnejameMta_stadisa
Bharat_Overseas_Bank_Ltd.	BArawa_ovarasIsa_bEMka_limiteda
Bharatendu_Harishchandra	BAraweMxu_harISacanxra
Bharath_University,_Chennai	BArawa_viSvavixyAlaya,_cennaI/BArawa_yunivarsitI,_cennaI
Bharathapuzha_river	BArawApujhAnaxI
Bharathiar_University,_Coimbatore	BArAWiara_viSvavixyAlaya,_koiMbatora/BArAWiara_yunivarsitI,_koiMbatora
Bharathidasan_University,_Tiruchirappalli	BArawIxasana_viSvavixyAlaya,_wirucirAppallI/BArawIxasana_yunivarsitI,_wirucirAppallI
Bhargavi_river	BArgavI_naxI
Bharti_Vidyapeeth_University,Pune	BArawI_vixyApITa_yunivarsitI,puNe
Bharti_Vidyapeeth_Vishvidyalya,Pune	BArawI_vixyApITa_viSvavixyAlaya,puNe
Bhartiya_Janata_Party	BArawIya_janawA_pArtI
Bhartiya_Janwadi_Mahila_Samiti	BArawIya_janavAxI_mahilA_samiwi
Bhavani_river	BavAnI_naxI
Bhavnagar_University,_Bhavnagar	BAvanagara_yunivarsitI
Bhavnagar_Vishvidyalya,_Bhavnagar	BAvanagara_viSvavixyAlaya
Bheegi_Palken	BIgI_palakeM
Bheegi_Raat	BIgI_rAwa
Bhim_Sen_Sachar	BIma_sena_saccara
Bhima_river	BImAnaxI
Bhisham_Sahni	BIRama_sahanI
Bhogdoi_river	BogaxoI_naxI
Bhogwati_river	BogavawI_naxI
Bhola_Bhala	BolA_BAlA
Bhola_Shankar	BolA_Safkara
Bhola_in_Bollywood	BolA_ina_boYlIvuda
Bhool_Bhulaiya	BUla_BulEyA
Bhool_Na_Jaana	BUla_na_jAnA
Bhoot_Bangla	BUwa_bafgalA
Bhoot_Uncle	BUwa_afkala
Bhopal_Express	BopAla_eksapresa
Bhula_Na_Dena	BulA_na_xenA
Bhupendra_Narayan_Mandal_University_Madhepura	BUpeMxra_nArAyaNa_maNdala_yunivarsitI
Bhupendra_Narayan_Mandal_Vishvidyalya_Madhepura	BUpeMxra_nArAyaNa_maNdala_viSvavixyAlaya
Bhupinder_Singh_Huda	BUpiMxara_siMha_hudA
Bhutta_College_of_Education	ButtA_koYleja_oYPa_EjUkeSana
Bhutta_College_of_Engineering_&_Technology	ButtA_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Bidhan_Chandra_Krishi_Viswa_Vidyalaya,_Haringhata,_Nadia	biXana_canxra_kqRi_visvA_vixyAlaya,_harinGawA,_naxiyA
Bidhan_Express	biXana_eksapresa
Big_Brother	biga_braxara
Bihar_Express	bihAra_eksapresa
Bihar_Kshetriya_Gramin_Bank	bihAra_kRewrIya_grAmINa_bEMka
Bihar_Sharif	bihAra_SarIPa
Bijlee_Aur_Toofan	bijalI_Ora_wUPAna
Bijon_Bhattacharya	bijona_BattAcArya
Biju_Patnaik_University_of_Technology,Bhubaneswar	bIjU_pawnika_yunivarsitI_oYPa_tEkanolojI,_BubaneSvara
Biju_Patnaik_Vishvidyalya_of_Technology,Bhubaneswar	bIjU_pawnika_viSvavixyAlaya_oYPa_tEkanolojI,_BubaneSvara
Billu_Barber	billU_bArbara
Bin_Badal_Barsaat	bina_bAxala_barasAwa
Bin_Phere_Hum_Tere	bina_Pere_hama_were
Bindiya_Chamkegi	biMxiyA_camakegI
Bipasa_basu	bipASA_bAsu
Birla_Institute_of_Technology,_Mesra,_Ranchi	biralA_iMstityUta_oYPa_tEkanolojI,_mesarA
Birla_Institute_of_Technology_and_Science,_Pilani,_Rajasthan	biralA_iMsatItUyata_oYPa_tEkanolojI_eMda_sAIsa,_pilAnI
Birsa_Agricultural_University,_Ranchi	birasA_EgarIkalacarala_yunivarsitI
Birsa_Agricultural_Vishvidyalya,_Ranchi	birasA_EgarIkalacarala_viSvavixyAlaya
Bishwabharati_fast_Passenger	biSvaBArawI_PAsta_pEseMjera
Biwi_Aur_Makan	bIvI_Ora_mAkana
Biwi_Ho_To_Aisi	bIvI_ho_wo_EsI
Biwi_No_1	bIvI_na_1
Biwi_O_Biwi	bIvI_o_bIvI
Bla_chor	balAcora
Black_African	kAlA_aPrIkI
Black_Cat	blEka_kEta
Black_Diamond_Express	blEka_dAemoMda_eksapresa
Black_Friday	blEka_ParAIde
Black_Mail	blEka_mela
Black_and_White	blEka_eMda_vhAIta
Blue_Express	blU_eksapresa
Blue_Mountain_Express	blU_mAUNta_eksapresa
Bluff_Master	bluPa_mAstara
Boat_Mail	boata_mela
Bobby_deol	bobI_xeola
Bodh_Gaya	boXa_gayA
Bokaro_steel_city	bokAro_stIla_sitI
Bol_Radha_Bol	bola_rAXA_bola
Bollywood_Hollywood	boYlIvuda_holIvUda
Bolo_Ram	bolo_rAma
Bombai_Ka_Baabu	boMbe_kA_bAbU
Bombay_405_Miles	boYmbe_405_Miles
Bombay_Boys	boYmbe_boyasa
Bombay_Jayanti	boYmbe_jayanwI
Bombay_Ka_Chor	boYmbe_kA_cora
Bombay_Stock_Exchange	bAmbe_stoYka_eksaceMja
Bombay_Stock_Exchange_(BSE)	boYmbe_stoYka_eksaceMja_(bIesaI)
Bombay_Talkies	boYmbe_toYkaisa
Bombay_To_Bangkok	boYmbe_tU_bafgakoka
Bombay_To_Goa	boYmbe_tU_govA
Bombay_VT_Express	boYmbe_vItI_eksapresa
Bond_303	boMda_303
Bonny_kapoor	bonI_kapUra
Boomen_irani	bUmena_IrAnI
Boond_Jo_Ban_Gayee_Moti	bUzxa_jo_bana_gayI_mowI
Boot_Polish	bUta_poliSa
Border_Hindustan_Ka	bordara_hiMxuswAna_kA
Bori_river	borInaxI
Bosnia_and_Herzegovina	bosniyA_eMda_herjegovinA
Boston_bull	bostana_kA_vqRaBa
Bow_Barracks_Forever	bo_barracksa_PoYraevara
Boy_Friend	boYya_PreMda
Br_chopra	bI_Ara_copadA
Brahmani_river	brahmANI_naxI
Brahmaputra_Mail	brahmapuwra_mela
Brahmaputra_river	brahmapuwranaxI
Brazilian_capital	brAjIliyana_rAjaXAnI
Bride_and_Prejudice	brAida_eMda_prIjudisa
Brides_Wanted	brAida_vANteda
Brindavan_Express	bqnxAvana_eksapresa
British_capital	bratiSa_rAjaXAnI
Brunei_dollar	brUneI_doYlara
Brussels_carpet	brasala_kAlIna
Buddha_Mil_Gaya	buDA_mila_gayA
Buddha_Purnima_Express	buxXa_pUrNimA_eksapresa
Buddhadeb_Bhattacharya	buxXaxeba_BattAcArya
Buddhist_Circuit	buxXista_sarakata
Budhi_Gandak_river	bUDI_ganxaka_naxI
Bulgarian_capital	balageriyana_rAjaXAnI
Bundal_Baaz	baNdala_bAja
Bundelkhand_Express	bunxelaKaNda_eksapresa
Bundelkhand_University,_Jhansi	bunxelaKaNda_viSvavixyAlaya,_JAzsI/bunxelaKaNda_yunivarsitI,_JAzsI
Bundle_khand	bunxela_KaNda
Bunglow_No._666	bunglova_na._666
Bunty_Aur_Babli	bunawI_Ora_babalI
Burhidihing_river	bUDIxihiMganaxI
Burhner_river	buDanera_naxI
Burmese_cat	barmA_billI
Burning_Train	barniMgatrena
C.P.N._Singh	sI._pI._ena._siMha
CARTOON_NETWORK	kArtUna_netavarka
CHANNEL_ONE_NEWS	cEnala_vana_nyUja
CHARDIKLA_TIME_TV	cadaxIkala_tAima_tIvI
CMC_College_of_Physiotherapy	sI_ema_sI_koYleja_oYPa_PysiyoWErapI
CMC_Ludhiana	sI_ema_sI_luXiyAnA
CNBC_AWAZ	sIenabIsI_AvAja
CNBC_TV	sIenabIsI_tIvI
CT_College_of_Education	sItI_koYleja_oYPa_EjUkeSana
CT_Institute_of_Engineering_Management_&_Technology	sItI_iMstityUta_oYPa_iMjIniriMga_mEnejameMta_eMda_tEkanolojI
CT_Institute_of_Management_and_Information_Technology	sItI_iMstityUta_oYPa_mEnejameMta_eMda_inaPoYrameSana_tEkanolojI
CT_Institute_of_Technology	sItI_iMstityUta_oYPa_tEkanolojI
C_K_Jaffer_Sharief	sI._ke._jAPara_SarIPa
C_Kkompany	sI_kampanI
Cabin_class	kebina_kakRa
Cachar_Express	kEcara_eksapresa
Calcutta_Mail	kalakawA_mela
Calicut_University,_Calicut	kAlIkata_yunivarsitI
Calicut_Vishvidyalya,_Calicut	kAlIkata_viSvavixyAlaya
California_bluebell	kElIPorniyA_kA_nIla_GaNtA
California_buckthorn	kElIPorniyA_kI_bakaWorna_nAma_kI_JAdI
California_coffee	kEliPAraniyA_kAPI
Cambodian_capital	kambodiyana_rAjaXAnI
Camp_Rock	kEMpa_rAka
Canadian_aspen	kEnedA_kA_EspinavqkRa
Canadian_capital	kanEdiyana_rAjaXAnI
Canadian_dollar	kenediyana_doYlara
Canara_Bank	kEnarA_bEMka
Canterbury_bell	kEMtarbarI_GaNtI
Canterbury_bells	kEMtarbarI_GaNtiyAz
Cape_Express	kEpa_eksapresa
Cape_Verde	kepa_verxe
Capital_Express	kEpitala_eksapresa
Captain_Kishore	kEptenakiSora
Catholic_Church	kEWolika_girajAGara
Catholic_Syrian_Bank	kEWolika_sIriyana_bEMka
Cauvery_Express	kAuverI_eksapresa
Cauvery_Kalpatharu_Grameena_Bank	kAuverI_kAlapWArU_grAmINa_bEMka
Celestial_City	xivya_Sahara
Central_Africa	maXya_aPrIkA
Central_African_Republic	seMtrala_aPrIkana_ripablika
Central_Agricultural_University,Imphal	seMtrala_EgarIkalacarala_yunivarsitI,iMPAla
Central_Agricultural_Vishvidyalya,Imphal	seMtrala_EgarIkalacarala_viSvavixyAlaya,iMPAla
Central_America	maXya_amarIkA
Central_American	maXya_amarIkI
Central_Bank_of_India	seMtrala_bEMka_oYPa_iMdiyA
Central_Dravidian	maXya_xravidIya
Central_Tool_Room	seMtrala_tUla_rUma
Central_University_of_Bihar,_Patna	seMtrala_yunivarsitI_oYPa_bihAra
Central_University_of_Punjab,_Bathinda	seMtrala_viSvavixyAlaya_oYPa_paFjAba,_baTiMdA/seMtrala_yunivarsitI_oYPa_paFjAba,_baTiMdA
Central_Vishvidyalya_of_Bihar,_Patna	seMtrala_viSvavixyAlaya_oYPa_bihAra
Centurian_Bank_of_Punjab	senacUriyana_bEMka_oYPa_paFjAba
Centurion_Bank	senacUriyana_bEMka
Century_Express	seMcurI_eksapresa
Cha_Cha_Cha	ca_ca_ca
Chaahat_Ek_Nasha	cAhawa_eka_naSA
Chacha_Bhatija	cAcA_BawIjA
Chacha_Satya_Pal_Tuli_Memorial_College_of_Education	cAcA_sawya_pAla_wulI_memoriala_koYleja_oYPa_EjUkeSana
Chacha_Zindabad	cAcA_jiMxAbAxa
Chahoonga_Main_Tujhe	cAhUzgA_mEM_wuJe
Chailla_Babu	CElA_bAbu
Chain_Kulii_Ki_Main_Kulii	cEnakulIkImEMkulI
Chain_Singh	cEna_siMha
Chaitanya_Godavari_Grameena_Bank	cEwanya_goxAvarI_grAmINa_bEMka
Chak_De_India	caka_xe_iMdiyA
Chakk_De_Phatte	cakka_xe_Patte
Chakkar_Pe_Chakkar	cakkara_pe_cakkara
Chakki_bank	cakkI_bEMka
Chal_Chala_Chal	calacalAcala
Chal_Chalein	calacaleM
Chal_Mere_Bhai	calamereBAI
Chala_Murari_Hero_Banne	calAmurArIhIrobanne
Chalis_Din	cAlIsaxina
Chalo_Ishq_Larain_Indian	caloiSkalarAye
Chalta_Purza	calawApurjA
Chalte_Chalte	calawecalawe
Chalti_Ka_Naam_Gaadi	calawIkAnAmagAdI
Chalukya_Express	cAlukya_eksapresa
Chambal-Gwalior_Kshetriya_Gramin_Bank	cambala-gvAliyara_kRewrIya_grAmINa_bEMka
Chambal_Express	cambala_eksapresa
Chambal_Ki_Kassam	cambalakIkasama
Chambal_Ki_Rani	cambalakIrAnI
Chambal_river	cambala_naxI
Chameli_Ki_Shaadi	camelIkISAxI
Chamkor_Sahib	camakora_sAhiba
Chamundi_Express	cAmuNdI_eksapresa
Chanakya_National_Law_University,_Patna	cANakya_neSanala_lA_yunivarsitI
Chanakya_National_Law_Vishvidyalya,_Patna	cANakya_neSanala_lA_viSvavixyAlaya
Chance_Pe_Dance	cAMsapedAMsa
Chand_Bujh_Gaya	cAzxabuJagayA
Chand_Ka_Tukda	cAzxa_kA_tukadA
Chand_Ke_Paar_Chalo	cAzxakepAracalo
Chand_Sa_Roshan_Chehra	cAzxasA_roSana_ceharA
Chandan_Ka_Palna	canxana_kA_palanA
Chandani_river	cAnxanI_naxI
Chandi_Das	caNdIxAsa
Chandi_Sona	cAnxIsonA
Chandigarh_Business_School	caNdIgaDa_bijanasa_skUla
Chandigarh_College_of_Education	caNdIgaDa_koYleja_oYPa_EjUkeSana
Chandigarh_College_of_Education_for_Women	caNdIgaDa_koYleja_oYPa_EjUkeSana_PoYra_vumena
Chandigarh_Engineering_College	Chandigarh_iMjIniriMga_koYleja/caNdIgaDa_iMjIniriMga_koYleja
Chandigarh_Express	caNdIgaDa_eksapresa
Chandni_Chowk_To_China	cAnxanIcOkatU_cAinA
Chandni_Raat	cAnxanI_rAwa
Chandra_Bose	canxra_bosa
Chandra_Kiran	canxra_kiraNa
Chandra_Sekhar_Sahu	canxra_SeKara_sAhU
Chandra_Shekhar_Azad_University_of_Agriculture_&_Technology,_Kanpur	canxra_SeKara_AjAxa_viSvavixyAlaya_oYPa_EgarIkalacara_eMda_tEkanolojI,_kAnapUra/canxra_SeKara_AjAxa_yunivarsitI_oYPa_EgarIkalacara_eMda_tEkanolojI,_kAnapUra
Chandra_Shekhar_Singh	canxra_SeKara_siMha
Chandrabhaga_Express	canxraBagA_eksapresa
Chandulal_Madhavlal_Trivedi	canxulAla_mAXavalAla_wrivexI
Chanki_pande	cafkI_pANde
Chapora_river	cAporA_naxI
Chappra_Express	CapparA_eksapresa
Char_Chand	cAracAzxa
Charan_Singh	caraNa_siMha
Charkhi_Dadri	caraKIxAxarI
Charminar_Express	cAraminAra_eksapresa
Charotar_University_of_Science_&_Technology	carowara_yunivarsitI_oYPa_sAIsa_eMda_tEkanolojI
Charotar_Vishvidyalya_of_Science_&_Technology	carowara_viSvavixyAlaya_oYPa_sAIsa_eMda_tEkanolojI
Chattisgarh_Express	CawwIsagaDa_eksapresa
Chaudhary_Charan_Singh_Haryana_Agricultural_University,_Hisar	cOXarI_caraNa_siMha_hariyANA_EgarIkalacarala_yunivarsitI
Chaudhary_Charan_Singh_Haryana_Agricultural_Vishvidyalya,_Hisar	cOXarI_caraNa_siMha_hariyANA_EgarIkalacarala_viSvavixyAlaya
Chaudhary_Charan_Singh_University,_Meerut_University,_Meerut	cOXarI_caraNa_siMha_viSvavixyAlaya,_meraTa_viSvavixyAlaya,_meraTa/cOXarI_caraNa_siMha_yunivarsitI,_meraTa_yunivarsitI,_meraTa
Chaudhary_Sarwan_Kumar_Himachal_Pradesh_Krishi_Vishvavidyalaya,_Palampur	cOXarI_saravana_kumAra_himAcala_praxeSa_kqRi_viSvavixyAlaya
Chaudhvin_Ka_Chand	cOxahavIM_kA_cAzxa
Chauri_Chaura_Express	cOrI_cOrA_eksapresa
Chawa_Payal	cAvApAyala
Cheema_College_of_Education	cImA_koYleja_oYPa_EjUkeSana
Cheeni_Kum	cInIkama
Cheenti_Cheenti_Bang_Bang	cIMtI_cIMtI_bafgabafga
Chenab_river	cenAva_naxI
Chennai_Mathematical_Institute,_Siruseri	cennaI_mEWemEtikala_iMsatItUyata,_siruserI
Cheppudira_Muthana_Poonacha	ceppuxirA_muWAnA_pUnacA
Cheran_Express	caraNa_eksapresa
Cheshire_cheese	ceSAyara_panIra
Chetak_Express	cewaka_eksapresa
Chhatrapati_Sahu_Ji_Maharaj_University,_Kanpur_University,_Kanpur	Cawrapawi_sAhU_jI_mahArAja_viSvavixyAlaya,_kAnapUra_viSvavixyAlaya,_kAnapUra/Cawrapawi_sAhU_jI_mahArAja_yunivarsitI,_kAnapUra_yunivarsitI,_kAnapUra
Chhattisgarh_Gramin_Bank	CawwIsagaDa_grAmINa_bEMka
